Subject,Cond,Int,State,Prob
40,C,H,B,0.09058838352022175
40,C,H,C,0.11440090714375709
40,C,H,D,0.13153584477762378
40,C,H,E,0.08265087564570997
40,C,H,F,0.16656167317626308
40,C,H,G,0.16013607156356305
40,C,H,H,0.10696736802318256
40,C,H,I,0.07181554743605896
40,C,M,A,0.08088324996950104
40,C,M,B,0.09698670245211663
40,C,M,C,0.09125289740148836
40,C,M,D,0.14749298523850188
40,C,M,E,0.07905331218738564
40,C,M,F,0.1461510308649506
40,C,M,G,0.15408076125411735
40,C,M,H,0.10772233744052702
40,C,M,I,0.0963767231914115
40,C,L,A,0.08388136959565531
40,C,L,B,0.10327124612838899
40,C,L,C,0.1058169629598201
40,C,L,D,0.11930926216640503
40,C,L,E,0.08023250880393737
40,C,L,F,0.1831218974076117
40,C,L,G,0.13598370741227883
40,C,L,H,0.11816368959226102
40,C,L,I,0.07021935593364165
40,I,H,A,0.087000037068614
40,I,H,B,0.09437669125551396
40,I,H,C,0.1173221633243133
40,I,H,D,0.11142825369759425
40,I,H,E,0.11676613411424547
40,I,H,F,0.13726507765874635
40,I,H,G,0.12395744523112281
40,I,H,H,0.1259220817733625
40,I,H,I,0.08596211587648737
40,I,M,A,0.08655599270703387
40,I,M,B,0.0924095576240284
40,I,M,C,0.11016217253622493
40,I,M,D,0.13069762978600902
40,I,M,E,0.09260147778524135
40,I,M,F,0.1553593705018712
40,I,M,G,0.13444007292966126
40,I,M,H,0.10737933019863737
40,I,M,I,0.09039439593129259
40,I,L,A,0.0903938520653218
40,I,L,B,0.08645533141210375
40,I,L,C,0.13025936599423632
40,I,L,D,0.11690682036503362
40,I,L,E,0.09221902017291066
40,I,L,F,0.1521613832853026
40,I,L,G,0.14245917387127763
40,I,L,H,0.10854947166186359
40,I,L,I,0.08059558117195005
41,R,R,A,0.1371383273880301
41,R,R,B,0.08360010975944389
41,R,R,C,0.13573584560504892
41,R,R,D,0.0956126711180219
41,R,R,E,0.12091832068050855
41,R,R,F,0.13360163419616453
41,R,R,G,0.08567334369950304
41,R,R,H,0.10811305222720205
41,R,R,I,0.09960669532607701
41,C,H,A,0.1284132032021055
41,C,H,B,0.05801074679241145
41,C,H,C,0.19212632964140805
41,C,H,D,0.08783857879153416
41,C,H,E,0.12029827831999122
41,C,H,F,0.14343678034872245
41,C,H,G,0.08948349599736813
41,C,H,H,0.06656431626274811
41,C,H,I,0.11382827064371093
41,C,M,A,0.120549963172109
41,C,M,B,0.06444880923152467
41,C,M,C,0.1713724527375399
41,C,M,D,0.10508224895654308
41,C,M,E,0.09685735330223423
41,C,M,F,0.1512398723299779
41,C,M,G,0.10680088386938374
41,C,M,H,0.07917996562730174
41,C,M,I,0.10446845077338571
41,C,L,A,0.13271433850702144
41,C,L,B,0.057233924611973394
41,C,L,C,0.18856245380635625
41,C,L,D,0.09234109386548411
41,C,L,E,0.09839246119733924
41,C,L,F,0.16167775314116778
41,C,L,G,0.0942350332594235
41,C,L,H,0.07404841093865484
41,C,L,I,0.10079453067257946
41,I,H,A,0.15938390046469794
41,I,H,B,0.06052315994603508
41,I,H,C,0.1884275221106281
41,I,H,D,0.08795532903612652
41,I,H,E,0.13727327237295758
41,I,H,F,0.11100284814870334
41,I,H,G,0.06869284964772898
41,I,H,H,0.07150352271023834
41,I,H,I,0.11523759556288413
41,I,M,A,0.13572967456627735
41,I,M,B,0.05771629436444041
41,I,M,C,0.19548701666855653
41,I,M,D,0.09989794761310807
41,I,M,E,0.14310012473069508
41,I,M,F,0.12495747817212836
41,I,M,G,0.07835355482481007
41,I,M,H,0.07483841705408777
41,I,M,I,0.08991949200589636
41,I,L,A,0.11698157219500817
41,I,L,B,0.05551667832983438
41,I,L,C,0.23466293445299743
41,I,L,D,0.06974574294378354
41,I,L,E,0.14590622813156054
41,I,L,F,0.1132493585257756
41,I,L,G,0.09657102869139259
41,I,L,H,0.062164683928154885
41,I,L,I,0.10520177280149288
42,R,R,A,0.09432977024204448
42,R,R,B,0.08274972355326207
42,R,R,C,0.12630544292910678
42,R,R,D,0.10406683867797027
42,R,R,E,0.14513453741245852
42,R,R,F,0.11189949625261089
42,R,R,G,0.10400540606954171
42,R,R,H,0.12010074947782283
42,R,R,I,0.11140803538518246
42,C,H,A,0.05123950810072223
42,C,H,B,0.08042162795237166
42,C,H,C,0.10384540308413039
42,C,H,D,0.16162404840913527
42,C,H,E,0.12326761663088034
42,C,H,F,0.09174311926605505
42,C,H,G,0.14552020300605115
42,C,H,H,0.11858286160452859
42,C,H,I,0.12375561194612532
42,C,M,A,0.06668168506420365
42,C,M,B,0.1041901329128182
42,C,M,C,0.0688218067132237
42,C,M,D,0.163325073214688
42,C,M,E,0.1333633701284073
42,C,M,F,0.0913494030186979
42,C,M,G,0.13144852444244198
42,C,M,H,0.11826988060373958
42,C,M,I,0.12255012390177968
42,C,L,A,0.06768823306848279
42,C,L,B,0.09103291713961408
42,C,L,C,0.08373060915626182
42,C,L,D,0.18509269769201664
42,C,L,E,0.11782065834279228
42,C,L,F,0.08743851683692773
42,C,L,G,0.1280741581536133
42,C,L,H,0.11388573590616724
42,C,L,I,0.1252364737041241
42,I,H,A,0.06641110650642354
42,I,H,B,0.09448818897637795
42,I,H,C,0.11313717364276833
42,I,H,D,0.13624119353501865
42,I,H,E,0.13682829120044204
42,I,H,F,0.08599254040613344
42,I,H,G,0.11748860339825942
42,I,H,H,0.12798729106230142
42,I,H,I,0.12142561127227518
42,I,M,A,0.07774600148289376
42,I,M,B,0.08632560110157822
42,I,M,C,0.09670585743035695
42,I,M,D,0.16068213113017688
42,I,M,E,0.11958478974684886
42,I,M,F,0.10168414362885288
42,I,M,G,0.10168414362885288
42,I,M,H,0.13134201885393496
42,I,M,I,0.12424531299650461
42,I,L,A,0.07207034983750717
42,I,L,B,0.09137832154463774
42,I,L,C,0.08679028866373542
42,I,L,D,0.11326706174727585
42,I,L,E,0.15694895813419996
42,I,L,F,0.09472376218696234
42,I,L,G,0.1037086599120627
42,I,L,H,0.12846492066526477
42,I,L,I,0.15264767730835405
43,R,R,A,0.249494288434079
43,R,R,B,0.07303069966682532
43,R,R,C,0.06675392670157068
43,R,R,D,0.13898143741075678
43,R,R,E,0.07499405045216563
43,R,R,F,0.10310566396953831
43,R,R,G,0.06255949547834365
43,R,R,H,0.09691813422179914
43,R,R,I,0.13416230366492146
43,C,H,A,0.07533436448002911
43,C,H,B,0.07160403966881994
43,C,H,C,0.06760076426166864
43,C,H,D,0.18651624056045857
43,C,H,E,0.10272040760622328
43,C,H,F,0.10490401237376035
43,C,H,G,0.09971795105085979
43,C,H,H,0.13784005095077792
43,C,H,I,0.15376216904740242
43,C,M,A,0.10166983724371169
43,C,M,B,0.09923906150919468
43,C,M,C,0.06985838089198901
43,C,M,D,0.1706827309236948
43,C,M,E,0.08454872120059184
43,C,M,F,0.12861974212640034
43,C,M,G,0.09649122807017543
43,C,M,H,0.09395476643415768
43,C,M,I,0.15493553160008455
43,C,L,A,0.09471013485332963
43,C,L,B,0.08897539274294453
43,C,L,C,0.07152787432225775
43,C,L,D,0.1911928263589601
43,C,L,E,0.07048519393855136
43,C,L,F,0.12241067704712916
43,C,L,G,0.10305157792298067
43,C,L,H,0.11768385930766022
43,C,L,I,0.13996246350618657
43,I,H,A,0.08531595696317625
43,I,H,B,0.08037581451735111
43,I,H,C,0.07095014396120625
43,I,H,D,0.20218214881042582
43,I,H,E,0.09407485982724655
43,I,H,F,0.10607667828458857
43,I,H,G,0.09016517654190029
43,I,H,H,0.11513865737232915
43,I,H,I,0.15572056372177603
43,I,M,A,0.10075187969924812
43,I,M,B,0.07350729765590447
43,I,M,C,0.06625386996904024
43,I,M,D,0.21857585139318886
43,I,M,E,0.06492702344095533
43,I,M,F,0.12251216275984078
43,I,M,G,0.08845643520566121
43,I,M,H,0.12631578947368421
43,I,M,I,0.1386996904024768
43,I,L,A,0.09972135438655746
43,I,L,B,0.11120493118297729
43,I,L,C,0.08004728531622055
43,I,L,D,0.17115595710546314
43,I,L,E,0.08232711306256861
43,I,L,F,0.10495651439669003
43,I,L,G,0.09516169889386135
43,I,L,H,0.12167525120324242
43,I,L,I,0.13374989445241914
44,R,R,A,0.07807652533609101
44,R,R,B,0.05778940324837277
44,R,R,C,0.1626619624064724
44,R,R,D,0.13096903704604904
44,R,R,E,0.12798832045744876
44,R,R,F,0.11709958026643956
44,R,R,G,0.1244905407871525
44,R,R,H,0.07822860271306041
44,R,R,I,0.12269602773891355
44,C,H,A,0.06265695630336514
44,C,H,B,0.0796082370668006
44,C,H,C,0.16737820190858865
44,C,H,D,0.13184329482672025
44,C,H,E,0.11489201406328478
44,C,H,F,0.08864892014063284
44,C,H,G,0.2051732797589151
44,C,H,H,0.07169763937719739
44,C,H,I,0.07810145655449523
44,C,M,A,0.07051117390187515
44,C,M,B,0.07641921397379912
44,C,M,C,0.1646545080914462
44,C,M,D,0.13177498073465194
44,C,M,E,0.10416131518109427
44,C,M,F,0.07744669920369894
44,C,M,G,0.1938094014898536
44,C,M,H,0.07102491651682508
44,C,M,I,0.11019779090675572
44,C,L,A,0.0683980002654515
44,C,L,B,0.07131796664159624
44,C,L,C,0.17050833960093792
44,C,L,D,0.12126708843958767
44,C,L,E,0.11759500951201168
44,C,L,F,0.0855196212892094
44,C,L,G,0.18962084679024907
44,C,L,H,0.0725124983409282
44,C,L,I,0.10326062912002831
44,I,H,A,0.05941989274670215
44,I,H,B,0.07942224135906369
44,I,H,C,0.1947391083101734
44,I,H,D,0.10964105374407954
44,I,H,E,0.13410576584334755
44,I,H,F,0.0810662700121345
44,I,H,G,0.1710964105374408
44,I,H,H,0.066544016910009
44,I,H,I,0.10396524053704936
44,I,M,A,0.04607193306530479
44,I,M,B,0.08986200152124307
44,I,M,C,0.1871128979680539
44,I,M,D,0.1320221666847767
44,I,M,E,0.1164837552971857
44,I,M,F,0.06606541345213518
44,I,M,G,0.18624361621210475
44,I,M,H,0.06367488862327501
44,I,M,I,0.11246332717592089
44,I,L,A,0.06630081756075708
44,I,L,B,0.07682831224101243
44,I,L,C,0.20573412476201142
44,I,L,D,0.10393101131145704
44,I,L,E,0.13786538246164184
44,I,L,F,0.07626833911972225
44,I,L,G,0.17056781274498825
44,I,L,H,0.08321200582372046
44,I,L,I,0.07929219397468922
